id,sku,name,short_description,price,discount,all_time_quantity_sold,discount_rate,review_count,inventory_status
104273017,6880555779906,Combo 2 Tập: Tăng Thông Khí,"Câu chuyện bắt đầu khi Lee Myung - một kỳ thủ cờ vây nổi tiếng quyết định tham gia buổi họp lớp cấp ba. Những năm tháng làm một “kẻ vô hình” trong lớp học đã khiến cậu không có bạn bè, cậu đến nơi này...",186000,72000,3180.0,28,1583,available
53434797,1043002799670,Sách Tài Chính Cá Nhân Cho Người Việt Nam - Tặng Khóa học Online về Tài chính,"Cuốn sách “Tài chính cá nhân dành cho người Việt Nam” và bộ bài giảng trực tuyến tặng kèm, gồm tất cả những nội dung về tài chính cá nhân, như sau:Kiếm tiền: Khi còn có thể làm việc, chúng ta cần ki...",200000,0,1907.0,0,403,available
69764547,6381124727986,Hẹn Nhau Phía Sau Tan Vỡ,"HẸN NHAU PHÍA SAU TAN VỠCuốn sách này…Dành tặng những tâm hồn tan vỡ, đã yêu, đã chia ly, đã từ biệt…Và lời chúc cho một cuộc hạnh ngộ đủ đầy yêu thương.“Có nhiều lần tự hỏi, tại sao ngoài kia có ...",63100,22900,6001.0,27,1382,available
197588247,3371133190330,Cô Gái Vô Danh Trên Sông Seine,"Vào một đêm mở một cận kề Giáng sinh, người ta vớt được từ dưới sông Seine, đoạn gần cầu Pont-Neul, một cô gái trẻ trong tình trạng khỏa thân, mất trí nhớ, nhưng vẫn còn sống. Vì phản ứng quá kích độn...",146000,54000,597.0,27,67,available
179546672,6087229068798,Làm Sao Học Hết Được Nhân Sinh,"Ngày còn nhỏ, ta cho rằng chỉ cần trở thành người lớn thì mình sẽ hạnh phúc. Thời đi học, ta lại cho rằng chỉ cần vào đại học thì mọi chuyện sẽ tốt đẹp. Chúng ta luôn chờ đợi ngày mai “chỉ cần tốt ngh...",118000,51000,1155.0,30,125,available
109310241,7139344101218,7 Chiến Lược Thịnh Vượng Và Hạnh Phúc (Tái Bản),"7 Chiến Lược Thịnh Vượng Và Hạnh PhúcNăm 25 tuổi, Jim Rohn tổng kết lại chặng đường đã qua và hoảng hốt nhận ra rằng cuộc sống của ông khác xa với những mục tiêu mà ông tự đặt ra cho mình. Giữa lúc t...",54100,30900,874.0,36,69,available
199739994,5237531130663,Bảy Thanh Hung Giản 4 - Phượng Hoàng Niết Bàn - Quan Tứ Thần Lâu,"""Thời thượng cổ, có bảy luồng ác khí, phàm những người tiếp xúc với chúng đều đột nhiên biến đổi tâm tính, phạm phải tội ác không thể tha thứ. Thời Xuân Thu, Lão Tử trước khi rời Hàm Cốc Quan đã chuyể...",166000,64000,355.0,28,50,available
197629358,3132985544505,Chúng Ta Có Hẹn Với Bình Yên,"Sẽ đến một thời điểm, ta nhận ra tình cảm bắt đầu nhạt dần. Người từng dịu dàng với ta mọi lúc bất kể ta có cáu gắt, lại dịu dàng với tất thảy thế giới, trừ ta. Sẽ đến một thời điểm, ta nhận ra bản th...",66300,22700,736.0,26,62,available
197587865,8949063872458,Bách hóa giấc mơ của ngài Dollargut,"Bạn chỉ có thể đến thị trấn diệu kỳ này khi đã chìm vào giấc ngủ. Ở đây phố xá nhộn nhịp bao nhiêu là cửa hàng cửa hiệu buôn bán giấc mơ, nhưng không đâu lẫy lừng tráng lệ bằng Bách hóa Giấc mơ của ng...",93500,36500,538.0,28,68,available
114765005,2214804934023,Vụng Trộm Yêu Anh - Tập 1+2 (Tặng Kèm: 02 Bookmark 2 Mặt Theo Bìa),"Yêu thầm một người là cảm giác thế nào nhỉ? Năm mười ba tuổi, Tang Trĩ vụng trộm thích một người. Vào độ tuổi chớm yêu, người ấy chính là một kho báu, cũng là bí mật lớn nhất trong thời kì trưởng th...",175000,74000,1332.0,30,464,available
205941719,4121353616402,Và Sao Không Thể Hết Yêu Em?,"Và Sao Không Thể Hết Yêu Em?Nếu “Thương” của Thìa Đầy Thơ đã khơi dậy những xúc cảm trong lòng bạn theo một cách rất riêng: nhẹ nhàng, lắng đọng và đầy tinh tế thì trong “Và sao không thể hết yêu em”...",62100,25900,343.0,29,43,available
95218451,1024254918417,Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở (Tái Bản),"Này những người phụ nữ lần đầu mang thai và sắp sửa được làm mẹ, bạn có cảm thấy hoang mang với thời đại này vì quá nhiều thông tin kiến thức liên quan đến thai nhi và kiến thức sinh nở, nhưng mỗi kiế...",165600,94400,2872.0,36,326,available
195885678,6236678093239,Spy X Family Tiểu Thuyết - Bức Chân Dung Gia Đình,"Lớp học thiên nhiên của Anya, ngày nghỉ của Yuri, chuyện tình mộc mạc của Franky và một thiếu nữ, kì án xoay quanh bức chân dung gia đình Forger… Tất cả sẽ có trong cuốn tiểu thuyết về những bí mật c...",35900,9100,488.0,20,117,available
196851314,8416846434232,Nữ Chúa Tuyết,Có một truyền thuyết kể rằng Nữ Chúa Tuyết là nữ thần của băng giá thường cư ngụ một mình sâu trong núi tuyết hoang vu. Những kẻ độc hành gặp phải Nữ Chúa nhất định sẽ đóng băng mà chết. Mỗi dạo tuyết...,33900,6100,328.0,15,66,available
20917699,5242513079264,Làm Sao Học Ít Hiểu Nhiều,"Học, học nữa, học mãi là cách duy nhất để một con người liên tục tiến bộ và không tụt hậu, đó là chân lý ai cũng biết. Vấn đề là, không phải ai cũng biết phải học như thế nào vừa tiết kiệm các nguồn l...",80900,47100,2976.0,37,507,available
194104216,6374857263671,Văn Phòng Thám Tử Quái Vật - Tập 11,"Ở một vùng quê yên tĩnh nọ bỗng xảy ra sự kiện gia súc chết hàng loạt rất quái lạ. Dân làng thuê vị thám tử tâm linh Inugami từ Tokyo về để điều tra vụ việc. Trong quá trình điều tra, Inugami gặp một ...",29900,100,424.0,0,74,available
205148084,7393848357327,Kingdom - Tập 38,"Thời kỳ Xuân Thu chiến quốc kéo dài suốt 500 năm do toàn cõi Trung Hoa vẫn chưa quy về một mối. Sinh ra trong thời loạn lạc, cậu thiếu niên mồ côi tên Tín cùng người bằng hữu của mình là Phiêu quyết t...",41100,3900,408.0,9,34,available
105614684,6637213695584,Bút gel 0.5mm Deli nhiều màu lựa chọn - Bút bi nước -  1 chiếc - Mực đỏ / Xanh / Đen - A116,"Bút gel 0.5mm Deli  A116  có thiết kế hiện đại, thân tròn, dài rất phù hợp với tay cầm của học sinh, sinh viên, nhân viên vân phòng.Thân và bút bằng nhựa trong giúp dễ dàng quan sát lượng mực bên tro...",4000,3200,10214.0,44,435,available
198016656,5409175203604,Blue Flag - Tập 3,Mùa hè chói chang với bầu trời xanh ngắt cùng những khối mây trắng xóaVì lao ra che chắn cho Taichi mà Touma bị thương nặng. Taichi cảm thấy tội lỗi và liên tục dằn vặt bản thân về việc Touma - người...,40400,4600,384.0,10,68,available
198198474,7002790683933,Gửi Bạn Người Có Trái Tim Vô Cùng Nhạy Cảm,"GỬI BẠN, NGƯỜI CÓ TRÁI TIM VÔ CÙNG NHẠY CẢMJeon Hong JinFive dịchCâu chuyện về trái tim dưới góc nhìn khoa học não bộ và tâm thần họcÔng nghiên cứu về sự khác biệt trong mô hình trầm cảm giữa ngườ...",65100,42900,726.0,40,61,available
70016690,6324903274790,Thế Giới Rộng Lớn Lòng Người Chật Hẹp (Tặng Kèm 1 Bookmark ),"THẾ GIỚI RỘNG LỚN, LÒNG NGƯỜI CHẬT HẸP – DƯA HẤU HẠT TÍMBạn có biết mỗi một người trong chúng ta đều mang bên mình một thế giới riêng? Thế giới ấy là do bạn tạo dựng nên từ khi vừa được sinh ra. Giữ...",62100,29900,6747.0,33,1662,available
96616370,7781539527645,Con Đường Trở Thành Freelance Writer - Tôi Đã Kiếm 800.000.000 Một Năm Từ Viết Lách Như Thế Nào? (Tái Bản),Con đường trở thành Freelance Writer - Tôi đã kiếm 800.000.000 một năm từ viết lách như thế nào?Lộ trình hướng dẫn đầy đủ từ cơ bản đến chuyên nghiệp cho Freelance Writer với 20 năm tích lũy của tác ...,164000,56000,2506.0,25,420,available
52329861,2608828348359,Con Đường Hồi Giáo (Tái Bản 2020),"Con Đường Hồi Giáo (Tái Bản 2020)""Bởi tôi biết còn có rất nhiều điều thiêng liêng hơn niềm tin tôn giáo, ấy là niềm tin vào sự ràng buộc cội rễ của giống loài; vào sự giống nhau giữa người với người ...",95000,5000,276.0,5,72,available
201431422,1112429025125,Blue Flag - Tập 5,"Sang học kì 2, Taichi và Futaba bắt đầu hẹn hò. Mối quan hệ giữa hai người dần trở thành “bạn trai - bạn gái” trong mắt bạn bè xung quanh. Khi ấy, đột nhiên Mami lại làm thân với Taichi khiến Futaba c...",44900,100,310.0,0,52,available
203757840,2357799031801,Blue Flag - Tập 6,"Lễ hội văn hóa bắt đầu. Taichi và Touma bàn về tương lai, cảm xúc mỗi người một khác. Cũng thời gian đó, Touma đối diện với tình cảm đầy thẳng thắn của Mami lần nữa và đưa ra câu trả lời cùng quyết đị...",42100,2900,320.0,6,45,available
163553056,4488366265903,Thần Chết Làm Thêm 300 Yên/Giờ (Tái Bản),"“Vậy thì tôi sẽ tuyển cậu làm Thần Chết”Một ngày nọ, học sinh cấp 3 Sakura Shinji được cô bạn cùng lớp Hanamori Yuki mời làm công việc “Thần Chết”, công việc giúp những người chết chưa thể siêu thoát...",77200,27800,573.0,26,177,available
213911368,4746031065562,Sài Gòn hay ta!,"""Ở thành phố này, không ai buồn quá lâu đâu. Nghe thành phố thở đi, trong hơi thở đó có người Nghệ An, người Hà Nội, người Huế, người Hoa, người Khmer, người Hàn, người Mỹ Trong hơi thở đó có ta, có m...",159000,39000,618.0,20,30,available
57870426,4299167968131,Sức Mạnh Của Ngôn Từ (Tặng Kèm 1 Photocard Mintbooks Limited),Sức Mạnh Của Ngôn TừBí quyết thay đổi khả năng ngôn ngữ của chính bạn!Cuốn sách yêu thích của V - thành viên nhóm nhạc nổi tiếng toàn cầu BTS.Lọt top những cuốn sách được đọc nhiều nhất Hàn Quốc nă...,45000,51000,13557.0,53,3153,available
206619326,7111775322745,Ánh Đèn Trong Đêm (Truyện tranh),"Ánh Đèn Trong Đêm (Truyện tranh)Đây là một câu chuyện tình yêu lấp lánh, được thêu dệt tỉ mẩn và đầy ý nghĩa về mối quan hệ từ bạn thuở nhỏ rồi sau đó lại trở thành người yêu.""Nghe kĩ đây Arata.Để ...",94300,24700,156.0,21,30,available
153518828,3769761058250,Hong Tay Khói Lạnh (Tản Văn Nguyễn Ngọc Tư),"“Giống như mấy bộ phim hậu tận thế (cũng là giả tưởng buồn hiu): bề mặt trái đất không còn sự sống, không màu xanh, chỉ bụi xám chì phủ lớp đất bạc như muối hầm. Và nắng, thứ nắng lửa tận diệt mọi sin...",85500,4500,,5,0,available
174215331,6427345078885,Ajin - Boxset Số 2 (Tập 7 - 12) - Tặng Kèm Bookmark 3D,"AJIN kể về một câu chuyện ly kỳ, hấp dẫn: 17 năm trước, lần đầu tiên một giống loài bất tử được phát hiện trên chiến trường ở châu Phi. Từ đó, người ta biết đến sự tồn tại của một chủng sinh vật bất t...",199000,101000,1465.0,34,354,available
186237333,5440317010124,Thương tiến tửu - Tập 1 (Tiểu thuyết đam mỹ) -Tặng 1 bookmark,"“Vận mệnh đã muốn ta suốt kiếp chôn chân tại chốn này, nhưng số mệnh ấy nào phải con đường ta lựa chọn. Cát vàng chôn vùi huynh đệ ta, ta không muốn tiếp tục thần phục số mệnh hư vô nữa. Thánh chỉ khô...",113400,55600,247.0,33,63,available
73222800,1259612950961,Nghĩ Giàu Và Làm Giàu (Khổ Nhỏ),NGHĨ GIÀU VÀ LÀM GIÀUThink and Grow Rich - Nghĩ giàu và Làm giàu là một trong những cuốn sách bán chạy nhất mọi thời đại. Đã hơn 60 triệu bản được phát hành với gần trăm ngôn ngữ trên toàn thế giới và...,62700,45300,1870.0,42,305,available
198414404,1491564741844,Cô Bạn Tôi Thầm Thích Lại Quên Mang Kính Rồi -  Tập 5,Cô nàng Mie hay quên mang kính đã rủ cậu bạn Komura cùng chuẩn bị cho Lễ hội văn hóa với mình. Nhưng Mie lại có giờ giới nghiêKOUME FUJICHIKA“Tập 5 rồi. Được ở bên người mình thích mỗi ngày thật hạn...,37900,100,341.0,0,73,available
63587072,6908218062534,Tĩnh Lặng (Tái Bản Lần Thứ 11/2020),"Còn sống và bước đi trên mặt đất này là một phép lạ, nhưng hầu hết chúng ta lại chạy đi tìm hạnh phúc ở một nơi xa xôi nào đó như thể là có một nơi tốt đẹp hơn để đến vậy. Chúng ta mất rất nhiều thời ...",53800,15200,288.0,22,33,available
176824204,8423514763342,Tinh Hoa Kinh Tế Học (Tái Bản),"“Đây là một quyển sách về kinh tế học. Kinh tế học nghiên cứu về hành vi của mỗi con người và cách họ tương tác với nhau, một nghiên cứu được đúc kết từ rất nhiều kinh nghiệm thực tế.”Lời nói và tinh...",432000,123000,558.0,22,98,available
197587856,7936007640722,Kẻ Thù Không Đội Trời Chung Của Tôi Cuối Cùng Cũng Phá Sản – Tập 1 + 2,Kẻ Thù Không Đội Trời Chung Của Tôi Cuối Cùng Cũng Phá Sản – Tập 1 + 2+ Quà tặng kèm: - Bản đặc biệt: Tặng kèm Standee + Potscard bồi cứng + Bookmark bồi cứng- Bản thường: Tặng kèm Postcard bồi cứn...,236000,79000,434.0,25,112,available
204363209,1447655300998,Cô Bạn Tôi Thầm Thích Lại Quên Mang Kính Rồi - Tập 8,"Tuy không cao lớn nhưng Komura đã có một bước tiến vĩ đại. Mie cũng bắt đầu quan tâm đến Komura. Cả hai cùng ăn dưa hấu, cùng ngắm pháo hoa và cùng nhau đi qua một mùa hè đầy đáng nhớ....",36100,1900,278.0,5,50,available
190464440,1789502693997,Ikigami - Tập 05,"Để người dân thấu hiểu giá trị sinh mệnh, một đạo luật mang tên “Luật duy trì phồn thịnh quốc gia” đã được ban hành. Luật quy định, khi một người vào tiểu học sẽ được tiêm một loại vắc xin và có tỉ lệ...",40400,4600,536.0,10,83,available
198127380,4309180780051,Harry Potter và Hội Phượng Hoàng - Bản Màu Bìa Cứng,"Nhân dịp KỶ NIỆM 25 NĂM RA MẮT BỘ SÁCH HARRY POTTER, Nhà xuất bản Trẻ xin trân trọng giới thiệu tựa sách mới Harry Potter và Hội Phượng Hoàng Tập 05 Phiên bản màu – bìa cứng với minh họa của Jim Kay v...",1180000,320000,452.0,21,87,available
185435285,4023900882270,Nhóc Miko! Cô Bé Nhí Nhảnh 35,"Miko là cô nhóc lớp 6 vô cùng hoạt bát, khỏe khoắn. Ngày nào cũng rộn ràng, náo nhiệt cùng gia đình và bạn bè xung quanhTrong những chuỗi ngày ấy, Mari rốt cuộc lại đóng vai thần tình yêu Cupid để tá...",18000,2000,1339.0,10,226,available
207007287,1222938500634,Bollinger on Bollinger Bands - Đọc vị biến động thị trường dựa vào công cụ phân tích kỹ thuật Bollinger Bands,"Thế giới phân tích kỹ thuật và các chỉ báo xung quanh thực sự vô cùng phong phú. Trong số vô vàng các công cụ chỉ báo phân tích kỹ thuật hiện nay, Bollinger Bands là công cụ chỉ báo hàng đầu và là một...",349000,0,204.0,0,29,available
205749384,4714955725428,Gia Định Là Nhớ - Sài Gòn Là Thương,"“GIA ĐỊNH LÀ NHỚ, SÀI GÒN LÀ THƯƠNG”“Sài Gòn” và “Gia Định”, cả hai cái tên thân thương này đều đã không còn được sử dụng như tên chính thức của vùng đất mà ngày nay là Thành phố Hồ Chí Minh. Tuy vậy...",89000,29000,341.0,25,31,available
201226690,4980140545132,Đô Thị Linh Dị,"Tác phẩm mới nhất của Nguyễn Ngọc Thạch là những câu chuyện có tính chất kỳ dị xảy ra trong chính thành phố mà chúng ta ít nhiều gì cũng đã từng nhìn thấy, nghe thấy để thốt lên rằng, “Sao chuyện này ...",145000,0,489.0,0,52,available
198434875,2996032521271,Chàng Metalhead Nhà Bên (Truyện tranh),"Kento đã được anh chàng Metalhead nhà bên cưu mang trong một đêm đông buốt giá. Kể từ đó, họ trở thành bạn bè và bắt đầu dùng bữa cùng nhau. Dần dà, Kento nhận ra tình cảm mình có sự thay đổi và cố gắ...",86400,22600,273.0,21,80,available
198644535,8156400449859,Từ Điển Của Những Nổi Buồn Không Tên,"“- Những từ này có thật hay không, hay chúng là do anh tạo ra ?- Cái này tùy thuộc vào bạn thôi. Chỉ khi bạn muốn một từ có thật thì nó mới có thể trở thành thật.”- John Koenig -Cảm giác thật dễ ch...",96300,32700,332.0,25,43,available
205148090,3184198237530,Shaman King - Tập 21,"Asakura Yo vốn là con nhà nòi, sinh ra trong một gia đình hành nghề shaman - pháp sư. Như bất kỳ shaman nào khác, mục tiêu cuối cùng của cậu chính là ngôi vị Shaman king, người duy nhất có mối liên kế...",32000,3000,296.0,9,35,available
53532186,1970316242755,Tuyệt kỹ Giao dịch bằng đồ thị nến Nhật – Japanese Candlestick Charting Techniques,"Tuyệt kỹ giao dịch bằng đồ thị nến Nhật có tên gọi này vì hình dạng các đường kẻ trông giống cây nến, hệ thống đã được tinh chỉnh bởi hàng thế hệ sử dụng ở phương Đông xa xôi. Cho đến trước khi cuốn ...",499000,0,12434.0,0,2233,available
22878271,6578235340733,Essential Grammar in Use Book with Answers Edition: A Self-Study Reference and Practice Book for Elementary Learners of English,"Essential Grammar in Use is a self-study reference and practice book for elementary-level learners (A1-B1), used by millions of people around the world. With clear examples, easy-to-follow exercises a...",169100,8900,2739.0,5,494,available
197353393,1414399359423,Cô Bạn Tôi Thầm Thích Lại Quên Mang Kính Rồi - Tập 4,"Komura và Mie được phân vào chung nhóm với nhau. Hôm nay, Mie đã mang kính rồi, như Hoạt động ngoại khóa đầy hồi hộp và háo hức đã bắt đầu!KOUME FUJICHIKA“Có những điều bạn phải bỏ thời gian mới có ...",37900,100,352.0,0,75,available
181699688,2325149616850,Husky Và Sư Tôn Mèo Trắng Của Hắn - Tập 3,"Đạp Tiên Quân Mặc Nhiên ngự trị thiên hạ suốt mười năm, khiến Tu Chân giới máu chảy thành sông, đau thương chồng chất. Đến khi nghĩa sĩ khắp nơi tụ họp lại, tấn công lên đỉnh Tử Sinh hòng ép Mặc Nhiên...",113400,55600,461.0,33,152,available
100931414,3282522023743,Cách Khen Cách Mắng Cách Phạt Con (Tái Bản),"Muốn con ngủ sớm thì nó lại chẳng chịu đi ngủ, muốn nó dừng bú mà nó cũng không chịu, lớn lên một chút thì nói cũng không nghe, vì nhút nhát mà bị thiệt thòi…Có rất nhiều vấn như vậy khiến chúng ta nh...",43900,25100,1319.0,36,94,available
203701754,2379076836555,Một Họa Sĩ Phù Thế,"Matsuji Ono, một họa sĩ nổi tiếng đã đem nghệ thuật của mình phụng sự cho đế quốc Nhật bước vào Thế chiến II, giờ đây chật vật trong cuộc sống hậu chiến ở nước Nhật bại trận với những tổn thương ghê g...",123000,46000,475.0,27,42,available
19662184,3130466634918,Một Lít Nước Mắt (Tái Bản 2019),“Hãy sống! Mình muốn hít thở thật sâu dưới trời xanh.”Một tâm hồn nhạy cảm.Một gia đình ấm áp.Một căn bệnh hiểm nghèo.Một cơ thể tật nguyền.Đó là những gì Kito Aya có trong hơn 20 năm cuộc đời. V...,60100,19900,2512.0,25,395,available
196923457,6512661563309,Blue Flag - Tập 2,"Xuân đi, tiết trời chuyển mình cùng những bộ đồng phục mùa hèĐại hội Thể thao sắp đến. Cả lớp quyết định chọn Taichi và Kuze làm đội phó đội cổ vũ dựa theo tiến cử của đội trưởng là Touma. Để đáp lại...",40000,5000,356.0,11,81,available
167146640,8400670104387,Bạn Đắt Giá Bao Nhiêu? (Tái Bản 2022),"Câu trả lời này do chính bạn quyết định, chính bạn “định giá”.Hơn bốn mươi câu chuyện trong sách xoay quanh các chủ đề tình yêu, hôn nhân, gia đình, sự nghiệp… đến từ chính cuộc sống của tác giả và n...",87100,41900,1523.0,32,153,available
171549981,1900187679049,Cuộc Diễu Hành Thầm Lặng,"Sau hơn ba năm, thi thể của Namiki Saori, một nạn nhân mất tích ở Tokyo đột nhiên được phát hiện tại một căn nhà rác ở tỉnh Shizuoka. Nghi phạm của vụ án là Hasunuma Kanichi, tên nghi phạm sành sỏi từ...",147000,51000,1380.0,26,222,available
182736912,6627537612010,Vu Giả,"“Vu nữ được sinh ra để phục tùng thần linh, là người con gái thánh khiết đại diện cho thần linh trên cõi đời này. Vu giả được dùng để hiến tế cho Ma thần, là người con trai thánh khiết giúp Ma thần t...",118000,41000,811.0,26,274,available
202710687,3667466658798,Đêm Trước Bình Minh,"Đêm trước bình minh – Chỉ khi vượt qua được buổi đêm tối tăm nhất, cuộc sống của bạn mới trở nên rực rỡ sắc màu.Tỉnh dậy vào buổi sáng sau đêm nhà cửa hỗn loạn vì bị khói thuốc hun đầy, Trương Vũ Nga...",101000,35000,417.0,26,81,available
125930806,6097450664837,Tâm Sáng Dung Mạo Sáng,"Mô Tả Sản PhẩmTâm Sáng Dung Mạo SángTrong đời sống con người, nếu tâm được nuôi dưỡng tốt thì dung mạo cũng sẽ theo đó mà khởi sáng. Tướng mạo đẹp là do sự quyến rũ từ trong nội tâm mà tản ra bên ng...",76500,8500,686.0,10,87,available
70743650,9445317576441,Sổ Tay Nhà Thôi Miên II,"THÔI MIÊN KHÔNG RU BẠN VÀO CƠN SAY NGỦ, NÓ ĐÁNH THỨC BẠN KHỎI CƠN NGỦ SAYTrước khi đọc “Sổ tay nhà thôi miên II” có một số vấn đề bạn cần biết!1. “Sổ tay nhà thôi miên” là một bộ truyện viết ở ngôi ...",106000,39000,3536.0,27,999,available
49249526,7679423483917,Thiết Kế Cuộc Đời Thịnh Vượng - Design a Prosperous Life,"THÁI PHẠM LÀ AI?  Anh Thái Phạm, Founder Cộng đồng Happy Live – Đầu tư tài chính và thịnh vượng, nguyên là Giám đốc Marketing của Vinamilk với 13 năm kinh nghiệm trong việc xây dựng thương hiệu, ma...",299000,0,15795.0,0,2835,available
117681065,7628569475010,Sống Thực Tế Giữa Đời Thực Dụng (Tái Bản),"THỰC DỤNG Ư? KHÔNG HỀ, TÔI CHỈ RẤT THỰC TẾ THÔI! Con người muốn trưởng thành đều phải trải qua ba lần lột xác “phá kén hóa bướm”. Lần đầu tiên là khi nhận ra mình không phải trung tâm thế giới. Lần t...",93700,35300,2334.0,27,469,available
182551492,2463510918114,Black Jack 10 (Bìa Mềm),"Câu chuyện xoay quanh việc chữa bệnh cứu người và những vấn đề y khoa, trong đó nhân vật chính là Black Jack, một bác sĩ tài giỏi nhưng “quái dị”. Điểm đặc biệt của anh chính là một vết sẹo dài trên k...",28400,1600,1008.0,5,140,available
195801673,9446447555997,Khoa Học Khám Phá - Vũ Trụ Trong Vỏ Hạt Dẻ (Tái Bản 2022),"Stephen Hawking, một trong những nhà khoa học có ảnh hưởng nhất trong thời đại chúng ta, là một biểu tượng trí tuệ, được biết đến không chỉ vì sự mạo hiểm trong các ý tưởng, mà còn vì sự rõ ràng và hó...",82000,26000,231.0,24,38,available
56692532,8263784451495,Tôi Từng Nghĩ Mọi Thứ Sẽ Ổn Khi Trở Thành Người Lớn (Tặng Kèm 1 Bookmark),"Tôi Từng Nghĩ Mọi Thứ Sẽ Ổn Khi Trở Thành Người Lớn (Tặng Kèm 1 Bookmark)Top 1 cuốn sách được tìm kiếm với từ khóa về Trầm Cảm, được độc giả cả nước săn lùng, giữ vị tríTop 10 cuốn sách Tâm lý bán c...",66500,29500,11005.0,31,2225,available
70224520,4849323174496,Băng keo dán nano 2 mặt siêu dính trong suốt dày 1mm dài 2m rộng 3cm và 5cm,Băng keo dán nano 2 mặt siêu dính trong suốt dày 1mm dài 2m rộng 3cm và 5cmĐiểm nổi bật:- Băng keo dán nano 2 mặt siêu dính là sản phẩm hoàn toàn mới lạ nhưng lại vô cùng hữu ích trong sinh hoạt hằ...,30000,0,1831.0,0,328,available
196944533,2192052870588,Tài chính doanh nghiệp for Dummies,"Các phép toán, công thức và các vấn đề liên quan đến tài chính doanh nghiệp có thể gây khó khăn cho những người mới bắt đầu. Với các giải thích và ví dụ dễ hiểu, Tài chính doanh nghiệp for dummies giớ...",152200,86800,475.0,36,43,available
117595535,4725140886655,Kẻ Ngoại Cuộc,"“Hôm nay mẹ mất. Hay hôm qua cũng nên, tôi chẳng biết.""29 tuổi, Albert Carnus ghi dấu bước chân đầu tiên trên văn đàn bằng hai câu văn ngắn gọn. Hào quang đến với ông ngay sau đó và cho tới giờ dường...",116850,6150,15.0,5,4,available
190592917,6118097768695,"Combo 2 Quyển: Thiên Tài Bên Trái, Kẻ Điên Bên Phải + Tâm Lý Học Tội Phạm: Phác Họa Chân Dung Kẻ Phạm Tội","Combo 2 Quyển: Thiên Tài Bên Trái, Kẻ Điên Bên Phải + Tâm Lý Học Tội Phạm: Phác Họa Chân Dung Kẻ Phạm Tội1. Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản) NẾU MỘT NGÀY ANH THẤY TÔI ĐIÊN, THỰC RA CHÍN...",226000,98000,400.0,30,69,available
188940825,1501634631405,Những Chàng Trai Ở Lộc Phong Quán – Tập 10 - Tặng 1 bookmark 2 mặt ,"Những chàng trai ở Lộc Phong Quán 10 - Nơi dừng chân của trái timNấp mình trong con ngõ nhỏ ở vùng ngoại ô Tokyo, tiệm cà phê Lộc Phong Quán vẫn luôn tấp nập khách vào ra nhờ có bốn chàng nhân viên t...",38300,9700,466.0,20,87,available
124639646,1282268976170,Bé chinh phục 2000 từ vựng tiếng Anh - My First 2000 English words,"Sách “Bé Chinh phục 2000 từ vựng Tiếng Anh – Theo Sơ đồ Tư duy/Sơ đồ Concept” là ấn phẩm mới nhất mà TuanViet Books nhằm nâng cao khả năng tư duy ngôn ngữ cho bé.Khoa học đã chứng minh, giai đoạn 4-6 ...",41999,40352,1607.0,49,266,available
149573910,1751233585699,Thiên Quan Tứ Phúc - Tập 4,"Tạ Liên và Sư Thanh Huyền tiếp tục truy tìm chân tướng của Bạch Thoại Chân Tiên, nhưng nào ngờ lại bị cuốn về nơi biển khơi dậy sóng, quỷ thần đối đầu, người phàm cũng bị kéo vào vòng vây. Cuối cùng s...",106600,52400,1438.0,33,508,available
41299108,6255139811346,Trở Về Từ Cõi Sáng (Tái Bản),Trở Về Từ Cõi Sáng viết về đời sống sau khi chết. Nếu khi còn sống chúng ta biết và hiểu về sự chết thì chết không có gì là đáng sợ nữa. Những chuyện có thật trong Trở Về Từ Cõi Sáng do nhà văn Nguyên...,69500,28500,5697.0,29,592,available
145289356,6616656535602,"Sách Atomic Habits - Thay Đổi Tí Hon, Hiệu Quả Bất Ngờ ( Những Thay Đổi Nhỏ Tạo Nên Thành Công Lớn/ Tặng kèm Bookmark)","Atomic Habits - Thay Đổi Tí Hon, Hiệu Quả Bất Ngờ•  Wall Street Journal Bestseller, USA Today Bestseller, Publisher's Weekly Bestseller•  Nằm trong Top 20 tựa sách thể loại non-fiction bán chạy và đư...",160000,29000,113.0,15,10,available
148008757,3793055649945,"Combo 2 Cuốn ""Tim Marshall"": ""Những Tù Nhân Của Địa Lý"" + ""Chia Rẽ - Tại Sao Chúng Ta Đang Sống Trong Thời Đại Của Những Bức Tường""","NHỮNG TÙ NHÂN CỦA ĐỊA LÝ“Khi chúng ta đang vươn tới những vì sao, chính bởi những thách thức đặt ra phía trước mà chúng ta có lẽ sẽ phải chung tay để ứng phó: du hành vào vũ trụ không phải với tư các...",311000,99000,742.0,24,147,available
189940724,9264213566264,Triệu Phú Khu Ổ Chuột,Sơ lược về tác phẩm Tại sao một bồi bàn không xu dính túi tại Mumbai lại phải ngồi sau song sắt nhà tù? Đó là vì: a)Anh ta đã đánh khách hàng; b) Anh ta uống quá nhiều rượu; c) Anh ta lấy trộm tiề...,94400,31600,334.0,25,50,available
